id,track_id,dwell_seconds,age_estimated,age_range,gender,gender_confidence,emotion_estimated,created_at,validated,session_id,camera_id,roi_name,image_name
f76160c6-1293-4510-b855-4c8723dbb899,1028,8.18,14,enfant,Homme,0.9686,neutre,2026-04-14 09:12:44.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_1028_20260414_091244.jpg
5bbf2dbf-40e1-46b0-9fac-167414a4bd71,4072,6.03,8,enfant,Femme,0.7248,peur,2026-04-14 10:05:43.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_4072_20260414_100543.jpg
21ba7fdb-47fb-4a21-a4a3-2c95b8dd870e,6770,4.82,6,enfant,Homme,0.9857,en_colere,2026-04-14 09:00:17.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_6770_20260414_090017.jpg
7472a607-42de-405b-a957-3353f7933a38,4545,5.43,13,enfant,Homme,0.9776,heureux,2026-04-14 10:35:06.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_4545_20260414_103506.jpg
a1b9f679-8193-45f4-a530-937d79905010,9305,4.77,13,enfant,Femme,0.7262,surpris,2026-04-14 09:40:30.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_9305_20260414_094030.jpg
29cf8010-c7e0-4cd3-9d24-d57baf251a80,1158,12.49,69,personne_agee,Homme,0.9169,neutre,2026-04-14 09:08:19.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_1158_20260414_090819.jpg
bde258aa-760d-41ba-b0ff-86e72641c65a,1136,11.05,52,personne_agee,Femme,0.9717,triste,2026-04-14 10:08:39.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_1136_20260414_100839.jpg
ff7e5097-3a6d-4354-8dab-bc22359d6981,8901,6.04,56,personne_agee,Homme,0.7232,heureux,2026-04-14 10:09:20.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_8901_20260414_100920.jpg
29d30fcc-f3d5-4391-a109-f57b9c011550,3244,11.15,53,personne_agee,Homme,0.9499,surpris,2026-04-14 10:32:11.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_3244_20260414_103211.jpg
997bd388-489c-4d74-9c90-355b03a19feb,6815,14.45,54,personne_agee,Femme,0.7362,en_colere,2026-04-14 10:17:46.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_6815_20260414_101746.jpg
a9dfaadb-4b61-4a72-86e0-8349b8e49535,9940,11.38,52,personne_agee,Femme,0.88,degout,2026-04-14 09:57:14.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_9940_20260414_095714.jpg
1b002465-c8b0-4b8c-877c-0ff54aa8a336,9460,8.51,67,personne_agee,Homme,0.7592,neutre,2026-04-14 09:35:36.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_9460_20260414_093536.jpg
49dc00e9-ead8-4607-a2a5-e2280c509aa3,5347,8.02,58,personne_agee,Femme,0.885,triste,2026-04-14 09:17:52.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_5347_20260414_091752.jpg
10883106-8ead-4760-8f42-2e23892f5df0,5115,8.5,65,personne_agee,Homme,0.9714,heureux,2026-04-14 10:42:39.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_5115_20260414_104239.jpg
1afcf307-f1b2-4dd4-95c1-b1f168e65cb7,352,11.4,65,personne_agee,Homme,0.9889,surpris,2026-04-14 10:16:52.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_352_20260414_101652.jpg
843188d4-6aca-4b32-9c77-ac9a3b581dfd,1400,7.52,68,personne_agee,Femme,0.6963,en_colere,2026-04-14 09:36:12.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_1400_20260414_093612.jpg
549999bc-22e5-4ea4-8bf5-0326e7ff5cc7,5918,6.15,79,personne_agee,Femme,0.7793,degout,2026-04-14 09:33:21.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_5918_20260414_093321.jpg
2478da88-12fd-4855-aa70-fa112a635f2e,2784,10.84,45,adulte,Homme,0.7877,en_colere,2026-04-14 10:36:03.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_2784_20260414_103603.jpg
adef4fa1-166d-4c65-9553-ba956ac5abb4,8866,10.34,15,jeune,Femme,0.7548,en_colere,2026-04-14 10:15:43.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_8866_20260414_101543.jpg
199cc9f8-e649-4484-9b37-4c18a5be4de7,1897,6.85,35,adulte,Homme,0.9153,en_colere,2026-04-14 09:14:36.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_1897_20260414_091436.jpg
828c81d8-a9c0-4a60-bc28-5d9cbd90193b,2746,6.97,39,adulte,Homme,0.9081,degout,2026-04-14 09:28:45.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_2746_20260414_092845.jpg
aa8794ac-7d48-43ad-a9c3-66b77e4bbb63,3535,9.04,23,jeune,Femme,0.9668,degout,2026-04-14 09:34:17.000000+00,true,session_synth_augmented,camera_01,central_zone,synth_3535_20260414_093417.jpg
